delivery_id,order_id,distance_km,traffic_level,estimated_time_min,actual_time_min,delivery_status
DEL0000350,ORD0000350,28.97,MEDIUM,49.66,73.81,DELAYED
DEL0000351,ORD0000351,22.66,MEDIUM,38.85,42.13,ON_TIME
DEL0000352,ORD0000352,33.84,HIGH,58.01,105.95,SEVERELY_DELAYED
DEL0000353,ORD0000353,31.61,LOW,54.19,62.72,DELAYED
DEL0000354,ORD0000354,126.06,MEDIUM,216.1,241.02,ON_TIME
DEL0000355,ORD0000355,72.08,LOW,123.57,119.17,ON_TIME
DEL0000356,ORD0000356,44.13,LOW,75.65,71.03,ON_TIME
DEL0000357,ORD0000357,31.95,MEDIUM,54.77,72.15,DELAYED
DEL0000358,ORD0000358,94.61,LOW,162.19,143.65,ON_TIME
DEL0000359,ORD0000359,58.23,MEDIUM,99.82,140.95,DELAYED
DEL0000360,ORD0000360,75.46,LOW,129.36,132.86,ON_TIME
DEL0000361,ORD0000361,83.02,SEVERE,142.32,300.73,SEVERELY_DELAYED
DEL0000362,ORD0000362,20.05,MEDIUM,34.37,48.94,DELAYED
DEL0000363,ORD0000363,28.59,LOW,49.01,58.43,DELAYED
DEL0000364,ORD0000364,115.77,MEDIUM,198.46,212.1,ON_TIME
DEL0000365,ORD0000365,43.95,HIGH,75.34,119.9,SEVERELY_DELAYED
DEL0000366,ORD0000366,52.36,LOW,89.76,99.89,ON_TIME
DEL0000367,ORD0000367,88.05,LOW,150.94,174.75,DELAYED
DEL0000368,ORD0000368,28.74,HIGH,49.27,81.22,SEVERELY_DELAYED
DEL0000369,ORD0000369,66.28,MEDIUM,113.62,167.49,DELAYED
DEL0000370,ORD0000370,62.75,HIGH,107.57,190.26,SEVERELY_DELAYED
DEL0000371,ORD0000371,42.45,HIGH,72.77,108.14,DELAYED
DEL0000372,ORD0000372,32.06,LOW,54.96,51.96,ON_TIME
DEL0000373,ORD0000373,49.84,SEVERE,85.44,202.05,SEVERELY_DELAYED
DEL0000374,ORD0000374,72.78,LOW,124.77,139.03,ON_TIME
DEL0000375,ORD0000375,57.93,MEDIUM,99.31,115.95,DELAYED
DEL0000376,ORD0000376,99.96,LOW,171.36,175.28,ON_TIME
DEL0000377,ORD0000377,81.57,HIGH,139.83,205.81,DELAYED
DEL0000378,ORD0000378,95.19,MEDIUM,163.18,175.96,ON_TIME
DEL0000379,ORD0000379,39.32,LOW,67.41,61.59,ON_TIME
DEL0000380,ORD0000380,38.1,MEDIUM,65.31,89.51,DELAYED
DEL0000381,ORD0000381,36.43,MEDIUM,62.45,78.48,DELAYED
DEL0000382,ORD0000382,92.29,MEDIUM,158.21,226.99,DELAYED
DEL0000383,ORD0000383,25.53,MEDIUM,43.77,51.84,DELAYED
DEL0000384,ORD0000384,42.01,MEDIUM,72.02,86.72,DELAYED
DEL0000385,ORD0000385,50.2,MEDIUM,86.06,94.23,ON_TIME
DEL0000386,ORD0000386,47.91,HIGH,82.13,125.88,SEVERELY_DELAYED
DEL0000387,ORD0000387,23.67,MEDIUM,40.58,53.97,DELAYED
DEL0000388,ORD0000388,43.94,SEVERE,75.33,179.23,SEVERELY_DELAYED
DEL0000389,ORD0000389,52.42,LOW,89.86,99.98,ON_TIME
DEL0000390,ORD0000390,106.72,MEDIUM,182.95,239.62,DELAYED
DEL0000391,ORD0000391,70.14,HIGH,120.24,168.4,DELAYED
DEL0000392,ORD0000392,64.72,HIGH,110.95,184.99,SEVERELY_DELAYED
DEL0000393,ORD0000393,109.69,HIGH,188.04,346.38,SEVERELY_DELAYED
DEL0000394,ORD0000394,62.38,MEDIUM,106.94,154.46,DELAYED
DEL0000395,ORD0000395,59.75,MEDIUM,102.43,131.69,DELAYED
DEL0000396,ORD0000396,30.68,LOW,52.59,50.17,ON_TIME
DEL0000397,ORD0000397,102.59,HIGH,175.87,329.36,SEVERELY_DELAYED
DEL0000398,ORD0000398,169.03,HIGH,289.77,501.56,SEVERELY_DELAYED
DEL0000399,ORD0000399,26.38,LOW,45.22,41.77,ON_TIME
DEL0000400,ORD0000400,20.83,HIGH,35.71,63.79,SEVERELY_DELAYED
DEL0000401,ORD0000401,30.11,LOW,51.62,61.18,DELAYED
DEL0000402,ORD0000402,11.42,LOW,19.58,21.26,ON_TIME
DEL0000403,ORD0000403,73.52,MEDIUM,126.03,187.52,DELAYED
DEL0000404,ORD0000404,97.63,MEDIUM,167.37,203.58,DELAYED
DEL0000405,ORD0000405,46.56,MEDIUM,79.82,102.78,DELAYED
DEL0000406,ORD0000406,20.2,HIGH,34.63,49.3,DELAYED
DEL0000407,ORD0000407,56.05,MEDIUM,96.09,111.62,DELAYED
DEL0000408,ORD0000408,27.03,LOW,46.34,45.05,ON_TIME
DEL0000409,ORD0000409,68.52,MEDIUM,117.46,156.83,DELAYED
DEL0000410,ORD0000410,66.68,HIGH,114.31,162.76,DELAYED
DEL0000411,ORD0000411,20.34,LOW,34.87,39.72,ON_TIME
DEL0000412,ORD0000412,27.93,SEVERE,47.88,120.98,SEVERELY_DELAYED
DEL0000413,ORD0000413,98.6,MEDIUM,169.03,194.34,ON_TIME
DEL0000414,ORD0000414,47.29,LOW,81.07,73.8,ON_TIME
DEL0000415,ORD0000415,87.15,MEDIUM,149.4,178.97,DELAYED
DEL0000416,ORD0000416,47.28,LOW,81.05,90.02,ON_TIME
DEL0000417,ORD0000417,62.54,LOW,107.21,113.65,ON_TIME
DEL0000418,ORD0000418,11.87,HIGH,20.35,33.03,SEVERELY_DELAYED
DEL0000419,ORD0000419,48.74,HIGH,83.55,148.5,SEVERELY_DELAYED
DEL0000420,ORD0000420,21.43,HIGH,36.74,61.79,SEVERELY_DELAYED
DEL0000421,ORD0000421,51.07,SEVERE,87.55,178.41,SEVERELY_DELAYED
DEL0000422,ORD0000422,34.62,HIGH,59.35,93.78,SEVERELY_DELAYED
DEL0000423,ORD0000423,163.25,LOW,279.86,301.37,ON_TIME
DEL0000424,ORD0000424,26.9,LOW,46.11,42.8,ON_TIME
DEL0000425,ORD0000425,54.46,LOW,93.36,84.92,ON_TIME
DEL0000426,ORD0000426,57.12,HIGH,97.92,178.84,SEVERELY_DELAYED
DEL0000427,ORD0000427,48.36,HIGH,82.9,118.1,DELAYED
DEL0000428,ORD0000428,38.41,MEDIUM,65.85,86.58,DELAYED
DEL0000429,ORD0000429,37.33,SEVERE,63.99,124.68,SEVERELY_DELAYED
DEL0000430,ORD0000430,111.28,MEDIUM,190.77,267.27,DELAYED
DEL0000431,ORD0000431,118.31,HIGH,202.82,315.6,SEVERELY_DELAYED
DEL0000432,ORD0000432,93.44,MEDIUM,160.18,225.93,DELAYED
DEL0000433,ORD0000433,88.84,MEDIUM,152.3,204.53,DELAYED
DEL0000434,ORD0000434,80.58,MEDIUM,138.14,158.32,ON_TIME
DEL0000435,ORD0000435,64.7,MEDIUM,110.91,142.9,DELAYED
DEL0000436,ORD0000436,20.91,LOW,35.85,37.13,ON_TIME
DEL0000437,ORD0000437,31.47,LOW,53.95,53.7,ON_TIME
DEL0000438,ORD0000438,55.85,LOW,95.74,93.63,ON_TIME
DEL0000439,ORD0000439,35.29,HIGH,60.5,111.84,SEVERELY_DELAYED
DEL0000440,ORD0000440,37.9,MEDIUM,64.97,76.6,DELAYED
DEL0000441,ORD0000441,63.04,HIGH,108.07,160.78,DELAYED
DEL0000442,ORD0000442,23.91,MEDIUM,40.99,56.55,DELAYED
DEL0000443,ORD0000443,29.67,MEDIUM,50.86,70.59,DELAYED
DEL0000444,ORD0000444,11.03,SEVERE,18.91,41.16,SEVERELY_DELAYED
DEL0000445,ORD0000445,67.54,LOW,115.78,100.3,ON_TIME
DEL0000446,ORD0000446,93.79,MEDIUM,160.78,205.56,DELAYED
DEL0000447,ORD0000447,41.05,SEVERE,70.37,174.42,SEVERELY_DELAYED
DEL0000448,ORD0000448,40.4,LOW,69.26,69.12,ON_TIME
DEL0000449,ORD0000449,34.66,LOW,59.42,70.79,DELAYED
DEL0000450,ORD0000450,19.13,MEDIUM,32.79,42.13,DELAYED
DEL0000451,ORD0000451,42.05,LOW,72.09,76.45,ON_TIME
DEL0000452,ORD0000452,82.46,LOW,141.36,132.75,ON_TIME
DEL0000453,ORD0000453,15.88,SEVERE,27.22,71.09,SEVERELY_DELAYED
DEL0000454,ORD0000454,122.01,HIGH,209.16,381.4,SEVERELY_DELAYED
DEL0000455,ORD0000455,24.11,MEDIUM,41.33,48.7,DELAYED
DEL0000456,ORD0000456,77.96,SEVERE,133.65,278.35,SEVERELY_DELAYED
DEL0000457,ORD0000457,60.09,SEVERE,103.01,251.53,SEVERELY_DELAYED
DEL0000458,ORD0000458,51.04,HIGH,87.5,124.51,DELAYED
DEL0000459,ORD0000459,125.43,MEDIUM,215.02,258.07,DELAYED
DEL0000460,ORD0000460,75.96,LOW,130.22,133.06,ON_TIME
DEL0000461,ORD0000461,27.09,MEDIUM,46.44,66.21,DELAYED
DEL0000462,ORD0000462,47.38,LOW,81.22,80.21,ON_TIME
DEL0000463,ORD0000463,62.17,MEDIUM,106.58,157.51,DELAYED
DEL0000464,ORD0000464,21.04,MEDIUM,36.07,42.51,DELAYED
DEL0000465,ORD0000465,33.34,MEDIUM,57.15,77.09,DELAYED
DEL0000466,ORD0000466,35.0,LOW,60.0,67.59,ON_TIME
DEL0000467,ORD0000467,16.06,MEDIUM,27.53,34.72,DELAYED
DEL0000468,ORD0000468,52.98,MEDIUM,90.82,100.5,ON_TIME
DEL0000469,ORD0000469,33.01,MEDIUM,56.59,81.37,DELAYED
DEL0000470,ORD0000470,73.56,LOW,126.1,139.48,ON_TIME
DEL0000471,ORD0000471,78.1,LOW,133.89,155.73,DELAYED
DEL0000472,ORD0000472,44.65,HIGH,76.54,143.19,SEVERELY_DELAYED
DEL0000473,ORD0000473,33.14,MEDIUM,56.81,77.4,DELAYED
DEL0000474,ORD0000474,16.12,SEVERE,27.63,68.78,SEVERELY_DELAYED
DEL0000475,ORD0000475,63.39,HIGH,108.67,153.4,DELAYED
DEL0000476,ORD0000476,46.93,LOW,80.45,69.01,ON_TIME
DEL0000477,ORD0000477,57.64,MEDIUM,98.81,118.05,DELAYED
DEL0000478,ORD0000478,54.52,MEDIUM,93.46,115.54,DELAYED
DEL0000479,ORD0000479,39.18,HIGH,67.17,95.33,DELAYED
DEL0000480,ORD0000480,49.58,MEDIUM,84.99,91.54,ON_TIME
DEL0000481,ORD0000481,93.09,MEDIUM,159.58,224.07,DELAYED
DEL0000482,ORD0000482,59.74,HIGH,102.41,173.98,SEVERELY_DELAYED
DEL0000483,ORD0000483,26.25,LOW,45.0,48.59,ON_TIME
DEL0000484,ORD0000484,40.3,MEDIUM,69.09,93.37,DELAYED
DEL0000485,ORD0000485,122.5,SEVERE,210.0,437.35,SEVERELY_DELAYED
DEL0000486,ORD0000486,63.96,LOW,109.65,122.26,ON_TIME
DEL0000487,ORD0000487,54.65,HIGH,93.69,133.1,DELAYED
DEL0000488,ORD0000488,129.28,MEDIUM,221.62,273.48,DELAYED
DEL0000489,ORD0000489,26.62,MEDIUM,45.63,59.14,DELAYED
DEL0000490,ORD0000490,70.41,HIGH,120.7,185.77,SEVERELY_DELAYED
DEL0000491,ORD0000491,55.91,MEDIUM,95.85,113.16,DELAYED
DEL0000492,ORD0000492,44.81,LOW,76.82,73.36,ON_TIME
DEL0000493,ORD0000493,52.09,MEDIUM,89.3,106.09,DELAYED
DEL0000494,ORD0000494,84.21,HIGH,144.36,275.44,SEVERELY_DELAYED
DEL0000495,ORD0000495,37.56,MEDIUM,64.39,95.44,DELAYED
DEL0000496,ORD0000496,100.96,LOW,173.07,154.96,ON_TIME
DEL0000497,ORD0000497,5.05,SEVERE,8.66,16.64,SEVERELY_DELAYED
DEL0000498,ORD0000498,38.36,HIGH,65.76,95.58,DELAYED
DEL0000499,ORD0000499,37.85,SEVERE,64.89,168.54,SEVERELY_DELAYED
DEL0000500,ORD0000500,12.62,HIGH,21.63,41.13,SEVERELY_DELAYED
DEL0000501,ORD0000501,46.29,HIGH,79.35,116.72,DELAYED
DEL0000502,ORD0000502,66.55,SEVERE,114.09,285.81,SEVERELY_DELAYED
DEL0000503,ORD0000503,64.14,HIGH,109.95,154.73,DELAYED
DEL0000504,ORD0000504,78.6,SEVERE,134.74,276.4,SEVERELY_DELAYED
DEL0000505,ORD0000505,20.05,MEDIUM,34.37,48.76,DELAYED
DEL0000506,ORD0000506,99.88,HIGH,171.22,297.4,SEVERELY_DELAYED
DEL0000507,ORD0000507,62.63,HIGH,107.37,190.67,SEVERELY_DELAYED
DEL0000508,ORD0000508,46.5,SEVERE,79.71,172.63,SEVERELY_DELAYED
DEL0000509,ORD0000509,55.72,LOW,95.52,95.29,ON_TIME
DEL0000510,ORD0000510,24.28,HIGH,41.62,75.51,SEVERELY_DELAYED
DEL0000511,ORD0000511,49.58,HIGH,84.99,121.63,DELAYED
DEL0000512,ORD0000512,38.39,MEDIUM,65.81,70.92,ON_TIME
DEL0000513,ORD0000513,30.76,HIGH,52.73,100.84,SEVERELY_DELAYED
DEL0000514,ORD0000514,129.51,HIGH,222.02,387.93,SEVERELY_DELAYED
DEL0000515,ORD0000515,47.46,HIGH,81.36,149.64,SEVERELY_DELAYED
DEL0000516,ORD0000516,48.35,LOW,82.89,82.32,ON_TIME
DEL0000517,ORD0000517,70.71,HIGH,121.22,225.8,SEVERELY_DELAYED
DEL0000518,ORD0000518,43.85,MEDIUM,75.17,108.59,DELAYED
DEL0000519,ORD0000519,55.03,LOW,94.34,88.66,ON_TIME
DEL0000520,ORD0000520,30.92,SEVERE,53.01,119.92,SEVERELY_DELAYED
DEL0000521,ORD0000521,67.04,MEDIUM,114.93,171.54,DELAYED
DEL0000522,ORD0000522,47.51,LOW,81.45,89.1,ON_TIME
DEL0000523,ORD0000523,65.15,SEVERE,111.69,266.26,SEVERELY_DELAYED
DEL0000524,ORD0000524,116.79,MEDIUM,200.21,283.95,DELAYED
DEL0000525,ORD0000525,52.43,MEDIUM,89.88,132.38,DELAYED
DEL0000526,ORD0000526,38.22,HIGH,65.52,112.62,SEVERELY_DELAYED
DEL0000527,ORD0000527,69.54,MEDIUM,119.21,174.4,DELAYED
DEL0000528,ORD0000528,58.04,MEDIUM,99.5,126.19,DELAYED
DEL0000529,ORD0000529,96.17,MEDIUM,164.86,199.12,DELAYED
DEL0000530,ORD0000530,77.34,MEDIUM,132.58,160.74,DELAYED
DEL0000531,ORD0000531,60.62,MEDIUM,103.92,151.58,DELAYED
DEL0000532,ORD0000532,38.85,MEDIUM,66.6,89.35,DELAYED
DEL0000533,ORD0000533,128.32,MEDIUM,219.98,299.35,DELAYED
DEL0000534,ORD0000534,31.31,MEDIUM,53.67,62.35,DELAYED
DEL0000535,ORD0000535,43.02,SEVERE,73.75,177.01,SEVERELY_DELAYED
DEL0000536,ORD0000536,20.78,MEDIUM,35.62,45.42,DELAYED
DEL0000537,ORD0000537,36.02,LOW,61.75,68.32,ON_TIME
DEL0000538,ORD0000538,71.98,HIGH,123.39,236.48,SEVERELY_DELAYED
DEL0000539,ORD0000539,63.74,MEDIUM,109.27,142.33,DELAYED
DEL0000540,ORD0000540,57.07,HIGH,97.83,155.81,SEVERELY_DELAYED
DEL0000541,ORD0000541,52.27,LOW,89.61,104.42,DELAYED
DEL0000542,ORD0000542,50.15,MEDIUM,85.97,106.63,DELAYED
DEL0000543,ORD0000543,66.76,HIGH,114.45,205.17,SEVERELY_DELAYED
DEL0000544,ORD0000544,67.18,HIGH,115.17,185.2,SEVERELY_DELAYED
DEL0000545,ORD0000545,77.47,LOW,132.81,128.11,ON_TIME
DEL0000546,ORD0000546,31.81,HIGH,54.53,99.42,SEVERELY_DELAYED
DEL0000547,ORD0000547,37.18,MEDIUM,63.74,94.26,DELAYED
DEL0000548,ORD0000548,71.96,MEDIUM,123.36,174.54,DELAYED
DEL0000549,ORD0000549,7.15,SEVERE,12.26,32.08,SEVERELY_DELAYED
DEL0000550,ORD0000550,20.65,LOW,35.4,38.65,ON_TIME
DEL0000551,ORD0000551,77.98,SEVERE,133.68,278.37,SEVERELY_DELAYED
DEL0000552,ORD0000552,54.2,SEVERE,92.91,186.19,SEVERELY_DELAYED
DEL0000553,ORD0000553,51.62,MEDIUM,88.49,104.21,DELAYED
DEL0000554,ORD0000554,47.72,HIGH,81.81,124.04,SEVERELY_DELAYED
DEL0000555,ORD0000555,137.08,HIGH,234.99,450.7,SEVERELY_DELAYED
DEL0000556,ORD0000556,48.39,HIGH,82.95,143.01,SEVERELY_DELAYED
DEL0000557,ORD0000557,136.22,MEDIUM,233.52,324.79,DELAYED
DEL0000558,ORD0000558,51.18,MEDIUM,87.74,111.25,DELAYED
DEL0000559,ORD0000559,61.62,HIGH,105.63,202.42,SEVERELY_DELAYED
DEL0000560,ORD0000560,74.52,LOW,127.75,111.54,ON_TIME
DEL0000561,ORD0000561,49.38,MEDIUM,84.65,120.68,DELAYED
DEL0000562,ORD0000562,19.47,LOW,33.38,37.15,ON_TIME
DEL0000563,ORD0000563,18.25,MEDIUM,31.29,37.95,DELAYED
DEL0000564,ORD0000564,71.28,SEVERE,122.19,257.29,SEVERELY_DELAYED
DEL0000565,ORD0000565,91.92,HIGH,157.58,269.89,SEVERELY_DELAYED
DEL0000566,ORD0000566,50.12,MEDIUM,85.92,105.71,DELAYED
DEL0000567,ORD0000567,64.14,LOW,109.95,117.77,ON_TIME
DEL0000568,ORD0000568,11.2,MEDIUM,19.2,27.36,DELAYED
DEL0000569,ORD0000569,113.11,LOW,193.9,170.23,ON_TIME
DEL0000570,ORD0000570,30.47,MEDIUM,52.23,58.33,ON_TIME
DEL0000571,ORD0000571,105.69,LOW,181.18,188.65,ON_TIME
DEL0000572,ORD0000572,22.87,HIGH,39.21,63.1,SEVERELY_DELAYED
DEL0000573,ORD0000573,51.22,LOW,87.81,95.37,ON_TIME
DEL0000574,ORD0000574,60.46,HIGH,103.65,166.79,SEVERELY_DELAYED
DEL0000575,ORD0000575,73.29,HIGH,125.64,229.58,SEVERELY_DELAYED
DEL0000576,ORD0000576,110.06,LOW,188.67,160.83,ON_TIME
DEL0000577,ORD0000577,30.57,HIGH,52.41,95.09,SEVERELY_DELAYED
DEL0000578,ORD0000578,47.82,LOW,81.98,91.88,ON_TIME
DEL0000579,ORD0000579,41.42,LOW,71.01,82.84,DELAYED
DEL0000580,ORD0000580,28.28,LOW,48.48,51.08,ON_TIME
DEL0000581,ORD0000581,112.92,LOW,193.58,177.57,ON_TIME
DEL0000582,ORD0000582,104.57,LOW,179.26,174.85,ON_TIME
DEL0000583,ORD0000583,47.81,LOW,81.96,85.77,ON_TIME
DEL0000584,ORD0000584,24.67,MEDIUM,42.29,52.13,DELAYED
DEL0000585,ORD0000585,33.71,MEDIUM,57.79,80.19,DELAYED
DEL0000586,ORD0000586,46.05,LOW,78.94,68.74,ON_TIME
DEL0000587,ORD0000587,226.0,MEDIUM,387.43,494.03,DELAYED
DEL0000588,ORD0000588,24.47,MEDIUM,41.95,49.99,DELAYED
DEL0000589,ORD0000589,124.86,SEVERE,214.05,550.79,SEVERELY_DELAYED
DEL0000590,ORD0000590,48.99,MEDIUM,83.98,92.55,ON_TIME
DEL0000591,ORD0000591,95.79,HIGH,164.21,303.81,SEVERELY_DELAYED
DEL0000592,ORD0000592,59.35,LOW,101.74,110.64,ON_TIME
DEL0000593,ORD0000593,40.32,HIGH,69.12,127.17,SEVERELY_DELAYED
DEL0000594,ORD0000594,75.44,LOW,129.33,149.36,DELAYED
DEL0000595,ORD0000595,82.81,MEDIUM,141.96,175.33,DELAYED
DEL0000596,ORD0000596,99.72,MEDIUM,170.95,212.0,DELAYED
DEL0000597,ORD0000597,28.26,LOW,48.45,53.36,ON_TIME
DEL0000598,ORD0000598,58.58,MEDIUM,100.42,136.72,DELAYED
DEL0000599,ORD0000599,11.91,LOW,20.42,23.82,DELAYED
DEL0000600,ORD0000600,62.42,MEDIUM,107.01,159.99,DELAYED
DEL0000601,ORD0000601,128.29,LOW,219.93,242.89,ON_TIME
DEL0000602,ORD0000602,80.99,LOW,138.84,148.3,ON_TIME
DEL0000603,ORD0000603,57.12,HIGH,97.92,149.96,SEVERELY_DELAYED
DEL0000604,ORD0000604,49.62,MEDIUM,85.06,105.15,DELAYED
DEL0000605,ORD0000605,104.6,MEDIUM,179.31,204.91,ON_TIME
DEL0000606,ORD0000606,46.72,HIGH,80.09,153.31,SEVERELY_DELAYED
DEL0000607,ORD0000607,12.42,LOW,21.29,19.54,ON_TIME
DEL0000608,ORD0000608,76.75,MEDIUM,131.57,151.91,DELAYED
DEL0000609,ORD0000609,59.23,MEDIUM,101.54,151.76,DELAYED
DEL0000610,ORD0000610,192.95,HIGH,330.77,617.58,SEVERELY_DELAYED
DEL0000611,ORD0000611,55.38,HIGH,94.94,164.74,SEVERELY_DELAYED
DEL0000612,ORD0000612,47.24,SEVERE,80.98,154.53,SEVERELY_DELAYED
DEL0000613,ORD0000613,95.57,HIGH,163.83,238.23,DELAYED
DEL0000614,ORD0000614,44.91,MEDIUM,76.99,87.47,ON_TIME
DEL0000615,ORD0000615,18.82,MEDIUM,32.26,38.4,DELAYED
DEL0000616,ORD0000616,96.95,LOW,166.2,180.4,ON_TIME
DEL0000617,ORD0000617,112.28,MEDIUM,192.48,255.48,DELAYED
DEL0000618,ORD0000618,72.95,LOW,125.06,120.8,ON_TIME
DEL0000619,ORD0000619,74.43,LOW,127.59,148.53,DELAYED
DEL0000620,ORD0000620,58.62,LOW,100.49,110.25,ON_TIME
DEL0000621,ORD0000621,23.11,SEVERE,39.62,87.84,SEVERELY_DELAYED
DEL0000622,ORD0000622,88.34,MEDIUM,151.44,161.19,ON_TIME
DEL0000623,ORD0000623,25.08,MEDIUM,42.99,57.38,DELAYED
DEL0000624,ORD0000624,150.91,MEDIUM,258.7,366.44,DELAYED
DEL0000625,ORD0000625,21.04,MEDIUM,36.07,48.72,DELAYED
DEL0000626,ORD0000626,69.51,HIGH,119.16,179.51,SEVERELY_DELAYED
DEL0000627,ORD0000627,80.42,MEDIUM,137.86,169.88,DELAYED
DEL0000628,ORD0000628,26.29,LOW,45.07,42.7,ON_TIME
DEL0000629,ORD0000629,86.24,LOW,147.84,167.04,ON_TIME
DEL0000630,ORD0000630,13.79,LOW,23.64,27.06,ON_TIME
DEL0000631,ORD0000631,20.58,HIGH,35.28,67.42,SEVERELY_DELAYED
DEL0000632,ORD0000632,49.97,MEDIUM,85.66,121.35,DELAYED
DEL0000633,ORD0000633,29.62,MEDIUM,50.78,59.86,DELAYED
DEL0000634,ORD0000634,154.88,MEDIUM,265.51,387.68,DELAYED
DEL0000635,ORD0000635,73.52,HIGH,126.03,185.71,DELAYED
DEL0000636,ORD0000636,86.23,HIGH,147.82,282.74,SEVERELY_DELAYED
DEL0000637,ORD0000637,100.15,MEDIUM,171.69,204.6,DELAYED
DEL0000638,ORD0000638,115.41,HIGH,197.85,301.59,SEVERELY_DELAYED
DEL0000639,ORD0000639,34.81,HIGH,59.67,99.73,SEVERELY_DELAYED
DEL0000640,ORD0000640,91.73,LOW,157.25,149.04,ON_TIME
DEL0000641,ORD0000641,101.76,HIGH,174.45,285.77,SEVERELY_DELAYED
DEL0000642,ORD0000642,91.32,LOW,156.55,138.35,ON_TIME
DEL0000643,ORD0000643,72.3,MEDIUM,123.94,173.26,DELAYED
DEL0000644,ORD0000644,25.88,MEDIUM,44.37,52.44,DELAYED
DEL0000645,ORD0000645,82.25,HIGH,141.0,216.84,SEVERELY_DELAYED
DEL0000646,ORD0000646,49.33,LOW,84.57,100.16,DELAYED
DEL0000647,ORD0000647,45.84,LOW,78.58,89.85,ON_TIME
DEL0000648,ORD0000648,22.91,MEDIUM,39.27,56.73,DELAYED
DEL0000649,ORD0000649,53.59,MEDIUM,91.87,98.59,ON_TIME
DEL0000650,ORD0000650,35.19,LOW,60.33,56.81,ON_TIME
DEL0000651,ORD0000651,49.29,MEDIUM,84.5,91.67,ON_TIME
DEL0000652,ORD0000652,18.97,LOW,32.52,33.64,ON_TIME
DEL0000653,ORD0000653,32.84,HIGH,56.3,93.93,SEVERELY_DELAYED
DEL0000654,ORD0000654,64.59,MEDIUM,110.73,127.79,DELAYED
DEL0000655,ORD0000655,90.87,HIGH,155.78,284.95,SEVERELY_DELAYED
DEL0000656,ORD0000656,142.5,MEDIUM,244.29,356.48,DELAYED
DEL0000657,ORD0000657,46.55,LOW,79.8,91.64,ON_TIME
DEL0000658,ORD0000658,98.55,MEDIUM,168.94,223.41,DELAYED
DEL0000659,ORD0000659,47.1,MEDIUM,80.74,114.48,DELAYED
DEL0000660,ORD0000660,98.57,HIGH,168.98,251.59,DELAYED
DEL0000661,ORD0000661,6.02,HIGH,10.32,14.46,DELAYED
DEL0000662,ORD0000662,91.38,HIGH,156.65,245.76,SEVERELY_DELAYED
DEL0000663,ORD0000663,46.59,MEDIUM,79.87,113.33,DELAYED
DEL0000664,ORD0000664,34.74,MEDIUM,59.55,73.42,DELAYED
DEL0000665,ORD0000665,64.3,LOW,110.23,101.19,ON_TIME
DEL0000666,ORD0000666,62.22,MEDIUM,106.66,143.81,DELAYED
DEL0000667,ORD0000667,22.06,MEDIUM,37.82,56.45,DELAYED
DEL0000668,ORD0000668,95.25,MEDIUM,163.29,228.22,DELAYED
DEL0000669,ORD0000669,61.54,SEVERE,105.5,232.75,SEVERELY_DELAYED
DEL0000670,ORD0000670,31.95,LOW,54.77,59.51,ON_TIME
DEL0000671,ORD0000671,59.33,HIGH,101.71,166.48,SEVERELY_DELAYED
DEL0000672,ORD0000672,25.52,HIGH,43.75,76.23,SEVERELY_DELAYED
DEL0000673,ORD0000673,38.52,MEDIUM,66.03,73.04,ON_TIME
DEL0000674,ORD0000674,117.05,MEDIUM,200.66,243.86,DELAYED
DEL0000675,ORD0000675,17.47,HIGH,29.95,46.28,SEVERELY_DELAYED
DEL0000676,ORD0000676,20.27,MEDIUM,34.75,39.27,ON_TIME
DEL0000677,ORD0000677,55.35,SEVERE,94.89,226.6,SEVERELY_DELAYED
DEL0000678,ORD0000678,116.74,HIGH,200.13,368.41,SEVERELY_DELAYED
DEL0000679,ORD0000679,110.27,MEDIUM,189.03,244.55,DELAYED
DEL0000680,ORD0000680,68.51,MEDIUM,117.45,153.85,DELAYED
DEL0000681,ORD0000681,21.25,HIGH,36.43,68.34,SEVERELY_DELAYED
DEL0000682,ORD0000682,82.01,SEVERE,140.59,330.52,SEVERELY_DELAYED
DEL0000683,ORD0000683,71.45,MEDIUM,122.49,174.86,DELAYED
DEL0000684,ORD0000684,26.13,MEDIUM,44.79,58.46,DELAYED
DEL0000685,ORD0000685,75.97,MEDIUM,130.23,165.34,DELAYED
DEL0000686,ORD0000686,90.64,MEDIUM,155.38,220.72,DELAYED
DEL0000687,ORD0000687,70.61,MEDIUM,121.05,141.92,DELAYED
DEL0000688,ORD0000688,110.39,MEDIUM,189.24,246.38,DELAYED
DEL0000689,ORD0000689,91.45,MEDIUM,156.77,173.55,ON_TIME
DEL0000690,ORD0000690,47.63,MEDIUM,81.65,118.43,DELAYED
DEL0000691,ORD0000691,33.24,LOW,56.98,57.0,ON_TIME
DEL0000692,ORD0000692,79.73,SEVERE,136.68,295.56,SEVERELY_DELAYED
DEL0000693,ORD0000693,115.52,HIGH,198.03,280.49,DELAYED
DEL0000694,ORD0000694,59.41,MEDIUM,101.85,121.05,DELAYED
DEL0000695,ORD0000695,46.63,MEDIUM,79.94,90.05,ON_TIME
DEL0000696,ORD0000696,59.48,LOW,101.97,96.74,ON_TIME
DEL0000697,ORD0000697,57.4,HIGH,98.4,143.04,DELAYED
DEL0000698,ORD0000698,32.3,MEDIUM,55.37,73.03,DELAYED
