customer_id,city,previous_orders,average_order_value
CUS000762,Mumbai,8,2594.69
CUS000763,Delhi,13,1858.49
CUS000764,Delhi,7,1424.82
CUS000765,Bangalore,7,2206.64
CUS000766,Chennai,6,2044.08
CUS000767,Hyderabad,2,2573.74
CUS000768,Tumkur,6,2026.36
CUS000769,Hyderabad,8,839.33
CUS000770,Delhi,9,1441.46
CUS000771,Delhi,8,3118.02
CUS000772,Mysore,5,1358.87
CUS000773,Bangalore,7,4656.86
CUS000774,Chennai,3,1162.28
CUS000775,Tumkur,3,2597.48
CUS000776,Hyderabad,3,2262.54
CUS000777,Bangalore,8,937.0
CUS000778,Pune,9,745.24
CUS000779,Mysore,9,3490.55
CUS000780,Chennai,5,1681.73
CUS000781,Mysore,8,1371.79
CUS000782,Delhi,3,1044.64
CUS000783,Mysore,8,5323.41
CUS000784,Tumkur,7,712.84
CUS000785,Delhi,11,1439.07
CUS000786,Hyderabad,5,3436.53
CUS000787,Hyderabad,7,2513.61
CUS000788,Pune,9,1446.4
CUS000789,Delhi,8,3670.95
CUS000790,Delhi,7,2661.43
CUS000791,Chennai,6,5978.71
CUS000792,Delhi,2,1231.9
CUS000793,Tumkur,12,2521.57
CUS000794,Pune,10,1085.14
CUS000795,Chennai,5,2920.2
CUS000796,Tumkur,7,3177.48
CUS000797,Mysore,14,3287.85
CUS000798,Hyderabad,8,1522.09
CUS000799,Pune,8,2100.15
CUS000800,Mumbai,4,1355.42
CUS000801,Hyderabad,11,639.98
CUS000802,Bangalore,11,1607.38
CUS000803,Hyderabad,7,1659.32
CUS000804,Hyderabad,11,3131.42
CUS000805,Delhi,11,1151.24
CUS000806,Tumkur,7,2709.81
CUS000807,Delhi,9,2252.38
CUS000808,Delhi,7,1721.32
CUS000809,Mumbai,9,1203.27
CUS000810,Mumbai,8,3829.24
CUS000811,Pune,9,1451.21
CUS000812,Delhi,10,1342.5
CUS000813,Mumbai,7,1182.21
CUS000814,Chennai,5,1420.14
CUS000815,Chennai,8,644.23
CUS000816,Pune,7,2636.03
CUS000817,Chennai,8,3339.7
CUS000818,Pune,8,987.25
CUS000819,Bangalore,8,980.82
CUS000820,Mumbai,7,3686.06
CUS000821,Delhi,7,3164.8
CUS000822,Pune,3,2082.92
CUS000823,Pune,8,2302.82
CUS000824,Tumkur,4,2381.93
CUS000825,Delhi,6,831.35
CUS000826,Bangalore,9,3957.05
CUS000827,Tumkur,15,946.25
CUS000828,Mumbai,8,2018.65
CUS000829,Mysore,6,2180.35
CUS000830,Delhi,8,1473.7
CUS000831,Mysore,7,747.93
CUS000832,Delhi,9,4317.67
CUS000833,Bangalore,14,1864.06
CUS000834,Tumkur,6,803.33
CUS000835,Pune,7,1485.21
CUS000836,Tumkur,6,1234.96
CUS000837,Mysore,7,2437.03
CUS000838,Delhi,8,1024.31
CUS000839,Hyderabad,13,2785.34
CUS000840,Mumbai,3,466.95
CUS000841,Pune,8,1942.79
CUS000842,Mysore,8,1733.06
CUS000843,Mumbai,9,2290.61
CUS000844,Pune,1,1272.25
CUS000845,Mumbai,12,1012.51
CUS000846,Delhi,8,1591.25
CUS000847,Bangalore,12,3663.56
CUS000848,Mysore,6,1866.41
CUS000849,Chennai,10,2730.46
CUS000850,Hyderabad,8,1884.37
CUS000851,Chennai,7,684.86
CUS000852,Mysore,9,548.7
CUS000853,Pune,10,2603.61
CUS000854,Mysore,9,943.55
CUS000855,Mysore,5,843.81
CUS000856,Delhi,7,2584.06
CUS000857,Tumkur,11,2058.16
CUS000858,Hyderabad,7,1418.94
CUS000859,Bangalore,5,8018.67
CUS000860,Bangalore,8,1710.18
CUS000861,Mumbai,5,2192.91
CUS000862,Bangalore,5,1003.93
CUS000863,Hyderabad,5,1893.21
CUS000864,Mumbai,10,2294.16
CUS000865,Mumbai,13,2967.51
CUS000866,Pune,7,1554.62
CUS000867,Tumkur,6,864.26
CUS000868,Chennai,5,4459.48
CUS000869,Pune,5,1261.29
CUS000870,Tumkur,6,1029.85
CUS000871,Tumkur,7,2431.51
CUS000872,Tumkur,7,1705.1
CUS000873,Mysore,8,2244.36
CUS000874,Pune,7,1263.21
CUS000875,Chennai,8,3142.76
CUS000876,Delhi,9,1545.68
CUS000877,Tumkur,7,4019.66
CUS000878,Chennai,6,1308.07
CUS000879,Delhi,9,1755.98
CUS000880,Hyderabad,4,2733.13
CUS000881,Delhi,7,1262.75
CUS000882,Hyderabad,6,4249.7
CUS000883,Bangalore,5,896.78
CUS000884,Delhi,7,5143.8
CUS000885,Hyderabad,5,2677.38
CUS000886,Tumkur,15,743.34
CUS000887,Mysore,7,3192.92
CUS000888,Delhi,7,2207.76
CUS000889,Mumbai,8,2986.46
CUS000890,Hyderabad,9,1553.49
CUS000891,Pune,10,4800.88
CUS000892,Hyderabad,6,2549.06
CUS000893,Delhi,9,1587.65
CUS000894,Hyderabad,9,1833.93
CUS000895,Chennai,10,2534.04
CUS000896,Pune,5,766.61
CUS000897,Delhi,4,963.9
CUS000898,Mysore,9,2806.15
CUS000899,Chennai,9,1557.65
CUS000900,Pune,7,791.39
CUS000901,Mumbai,11,791.59
CUS000902,Hyderabad,6,1604.45
CUS000903,Hyderabad,10,1565.91
CUS000904,Bangalore,9,1080.09
CUS000905,Pune,8,2115.87
CUS000906,Hyderabad,16,1510.99
CUS000907,Bangalore,13,907.97
CUS000908,Bangalore,10,4230.47
CUS000909,Delhi,7,2043.78
CUS000910,Hyderabad,10,2600.34
CUS000911,Chennai,6,693.2
CUS000912,Mumbai,5,866.48
CUS000913,Chennai,10,2481.42
CUS000914,Chennai,11,1900.99
CUS000915,Hyderabad,6,1981.28
CUS000916,Tumkur,11,1191.38
CUS000917,Mysore,4,1049.82
CUS000918,Bangalore,9,3377.46
CUS000919,Hyderabad,8,2271.34
CUS000920,Delhi,6,394.52
CUS000921,Bangalore,9,1676.61
CUS000922,Mumbai,11,1228.32
CUS000923,Tumkur,12,2767.77
CUS000924,Mysore,7,1147.29
CUS000925,Hyderabad,11,3071.07
CUS000926,Mumbai,13,1369.72
CUS000927,Pune,9,1543.73
CUS000928,Tumkur,13,2115.76
CUS000929,Chennai,5,1498.55
CUS000930,Tumkur,6,2565.05
CUS000931,Mumbai,8,1790.13
CUS000932,Hyderabad,6,1597.28
CUS000933,Tumkur,8,1228.72
CUS000934,Hyderabad,13,1756.39
CUS000935,Delhi,8,1199.21
CUS000936,Hyderabad,4,2365.53
CUS000937,Mumbai,9,2904.66
CUS000938,Mysore,11,1551.57
CUS000939,Delhi,10,2733.87
CUS000940,Mysore,5,848.95
CUS000941,Tumkur,5,1464.48
CUS000942,Chennai,9,362.12
CUS000943,Pune,7,1690.77
CUS000944,Mumbai,10,913.86
CUS000945,Mysore,10,967.76
CUS000946,Pune,5,2177.34
CUS000947,Bangalore,9,4742.99
CUS000948,Hyderabad,11,1850.6
CUS000949,Mysore,2,840.22
CUS000950,Delhi,6,1028.34
CUS000951,Mumbai,8,1312.81
CUS000952,Hyderabad,6,3796.64
CUS000953,Pune,7,2821.8
CUS000954,Mumbai,10,3067.89
CUS000955,Mysore,8,1312.49
CUS000956,Chennai,5,2119.02
CUS000957,Delhi,4,3837.33
CUS000958,Bangalore,7,1053.63
CUS000959,Mumbai,9,3091.66
CUS000960,Chennai,7,1180.04
CUS000961,Mysore,7,2900.55
CUS000962,Delhi,11,1371.58
CUS000963,Hyderabad,10,648.46
CUS000964,Pune,7,1285.42
CUS000965,Mysore,10,1608.49
CUS000966,Tumkur,7,1639.18
CUS000967,Bangalore,3,2258.48
CUS000968,Bangalore,7,2766.56
CUS000969,Hyderabad,9,1597.72
CUS000970,Delhi,10,2135.84
CUS000971,Mysore,10,1477.23
CUS000972,Mysore,4,1809.67
CUS000973,Chennai,14,2710.84
CUS000974,Tumkur,12,1258.37
CUS000975,Pune,8,1563.65
CUS000976,Delhi,12,2257.63
CUS000977,Mumbai,7,1991.98
CUS000978,Pune,6,1642.91
CUS000979,Tumkur,7,1668.57
CUS000980,Pune,10,1369.71
CUS000981,Mysore,9,1087.92
CUS000982,Delhi,4,1504.66
CUS000983,Pune,4,1096.69
CUS000984,Hyderabad,4,5414.31
CUS000985,Bangalore,11,1305.93
CUS000986,Mumbai,6,1535.6
CUS000987,Chennai,9,1282.63
CUS000988,Delhi,12,1399.97
CUS000989,Delhi,6,1751.43
CUS000990,Chennai,11,914.98
CUS000991,Mumbai,11,1096.83
CUS000992,Mysore,11,1397.05
CUS000993,Mumbai,1,1503.33
CUS000994,Mumbai,4,1603.35
CUS000995,Bangalore,6,2099.84
CUS000996,Pune,7,2620.77
CUS000997,Hyderabad,4,1656.85
CUS000998,Chennai,9,3569.15
CUS000999,Mysore,13,1579.42
CUS001000,Delhi,6,902.45
CUS001001,Mysore,9,3531.19
CUS001002,Chennai,9,749.85
CUS001003,Bangalore,4,1743.36
CUS001004,Bangalore,4,4650.08
CUS001005,Mumbai,5,1782.15
CUS001006,Chennai,8,3516.0
CUS001007,Tumkur,7,3425.25
CUS001008,Chennai,9,2404.85
CUS001009,Mysore,9,730.7
CUS001010,Chennai,7,1124.01
CUS001011,Chennai,12,2145.84
CUS001012,Chennai,7,1121.23
CUS001013,Mumbai,5,2457.1
CUS001014,Tumkur,5,1321.61
CUS001015,Bangalore,11,4470.03
CUS001016,Hyderabad,10,2207.54
CUS001017,Tumkur,8,2515.46
CUS001018,Tumkur,4,1679.62
CUS001019,Hyderabad,9,1013.63
CUS001020,Tumkur,12,671.55
CUS001021,Mysore,5,1650.45
CUS001022,Bangalore,9,4976.26
CUS001023,Tumkur,10,841.23
CUS001024,Bangalore,6,1700.68
CUS001025,Mumbai,8,2283.87
CUS001026,Chennai,6,1377.26
CUS001027,Mumbai,12,1377.86
CUS001028,Bangalore,6,3401.35
CUS001029,Tumkur,11,3571.72
CUS001030,Hyderabad,14,1860.01
CUS001031,Bangalore,7,1481.45
CUS001032,Tumkur,8,1446.18
CUS001033,Pune,8,791.46
CUS001034,Mysore,7,2932.11
CUS001035,Mysore,12,1241.48
CUS001036,Delhi,11,3898.19
CUS001037,Delhi,11,2144.75
CUS001038,Mumbai,5,2201.87
CUS001039,Mysore,7,1969.83
CUS001040,Delhi,3,2424.91
CUS001041,Chennai,6,1173.63
CUS001042,Bangalore,9,3190.11
CUS001043,Hyderabad,13,2740.1
CUS001044,Delhi,6,2694.71
CUS001045,Bangalore,10,661.75
CUS001046,Bangalore,10,932.64
CUS001047,Delhi,9,2596.17
CUS001048,Pune,11,1587.82
CUS001049,Pune,11,902.41
CUS001050,Mysore,11,1704.16
CUS001051,Delhi,8,2710.34
CUS001052,Delhi,12,2029.12
CUS001053,Mysore,12,2032.32
CUS001054,Mysore,9,3237.3
CUS001055,Mumbai,2,2720.36
CUS001056,Tumkur,5,1087.24
CUS001057,Mysore,10,1232.53
CUS001058,Tumkur,11,1738.2
CUS001059,Hyderabad,7,1220.13
CUS001060,Mumbai,7,2134.92
CUS001061,Pune,4,2140.52
CUS001062,Hyderabad,10,2534.82
CUS001063,Delhi,7,5470.72
CUS001064,Pune,8,921.63
CUS001065,Mysore,7,2546.36
CUS001066,Mysore,9,1317.21
CUS001067,Chennai,4,1810.81
CUS001068,Pune,5,2421.91
CUS001069,Delhi,8,3333.78
CUS001070,Chennai,6,1272.67
CUS001071,Pune,12,1606.39
CUS001072,Mumbai,5,448.27
CUS001073,Delhi,9,2106.17
CUS001074,Pune,10,2682.33
CUS001075,Pune,11,1822.91
CUS001076,Mysore,6,1103.82
CUS001077,Mumbai,9,1639.91
CUS001078,Pune,6,1257.61
CUS001079,Mumbai,6,1474.59
CUS001080,Hyderabad,11,1547.49
CUS001081,Mumbai,7,2908.98
CUS001082,Tumkur,6,1103.51
CUS001083,Delhi,10,1853.07
CUS001084,Mysore,7,1641.76
CUS001085,Mysore,9,1449.37
CUS001086,Mysore,8,2757.24
CUS001087,Mysore,14,3207.0
CUS001088,Pune,11,3418.14
CUS001089,Mysore,10,2333.83
CUS001090,Mumbai,8,1999.93
CUS001091,Tumkur,4,4007.86
CUS001092,Bangalore,12,1347.67
CUS001093,Mumbai,4,3145.92
CUS001094,Mysore,10,2400.18
CUS001095,Pune,5,1609.38
CUS001096,Mumbai,5,2601.04
CUS001097,Pune,13,1510.86
CUS001098,Bangalore,12,650.49
CUS001099,Hyderabad,6,4081.88
CUS001100,Hyderabad,5,1983.11
CUS001101,Mumbai,11,2099.45
CUS001102,Mysore,8,2484.0
CUS001103,Chennai,9,3388.35
CUS001104,Tumkur,7,3274.29
CUS001105,Delhi,11,2303.76
CUS001106,Chennai,9,2066.76
CUS001107,Mysore,8,3845.75
CUS001108,Mumbai,7,826.76
CUS001109,Mumbai,8,1677.01
CUS001110,Mysore,11,1297.79
CUS001111,Hyderabad,8,947.05
CUS001112,Chennai,11,1551.16
CUS001113,Pune,10,1705.67
CUS001114,Bangalore,4,2012.4
CUS001115,Hyderabad,8,1617.26
CUS001116,Bangalore,8,2081.86
CUS001117,Tumkur,4,919.98
CUS001118,Hyderabad,3,1556.1
CUS001119,Hyderabad,6,2314.66
CUS001120,Mumbai,8,3556.28
CUS001121,Mumbai,5,2135.34
CUS001122,Bangalore,7,2392.07
CUS001123,Tumkur,9,2523.83
CUS001124,Tumkur,10,835.03
CUS001125,Pune,13,1530.61
CUS001126,Mysore,9,923.7
CUS001127,Tumkur,9,3009.41
CUS001128,Bangalore,8,1696.97
CUS001129,Mysore,5,1986.87
CUS001130,Chennai,8,4040.14
CUS001131,Pune,13,1215.28
CUS001132,Pune,7,440.84
CUS001133,Delhi,8,861.68
CUS001134,Mumbai,6,3215.8
CUS001135,Tumkur,10,5050.58
CUS001136,Mumbai,9,3910.43
CUS001137,Hyderabad,8,2387.43
CUS001138,Mumbai,7,654.73
CUS001139,Mysore,8,3890.1
CUS001140,Bangalore,7,2231.14
CUS001141,Tumkur,12,1873.96
CUS001142,Tumkur,12,2516.48
CUS001143,Bangalore,4,1126.77
CUS001144,Mysore,6,1798.36
CUS001145,Hyderabad,11,2528.82
CUS001146,Delhi,9,3084.05
CUS001147,Pune,8,2706.26
CUS001148,Delhi,5,1612.89
CUS001149,Delhi,5,620.49
CUS001150,Pune,15,1638.84
CUS001151,Hyderabad,3,1409.69
CUS001152,Chennai,11,3153.87
CUS001153,Mysore,8,2086.4
CUS001154,Mumbai,5,1645.34
CUS001155,Pune,6,1156.36
CUS001156,Mysore,10,3290.26
CUS001157,Hyderabad,5,3515.36
CUS001158,Delhi,6,782.28
CUS001159,Hyderabad,9,1364.18
CUS001160,Bangalore,8,2175.81
CUS001161,Chennai,8,1888.53
CUS001162,Pune,12,1092.37
CUS001163,Bangalore,4,1569.81
CUS001164,Bangalore,9,1463.62
CUS001165,Chennai,8,3099.71
CUS001166,Hyderabad,6,1731.76
CUS001167,Chennai,5,1418.14
CUS001168,Tumkur,11,1317.22
CUS001169,Hyderabad,8,3635.06
CUS001170,Hyderabad,2,2258.56
CUS001171,Mumbai,14,613.6
CUS001172,Mysore,8,2301.39
CUS001173,Bangalore,10,2944.22
CUS001174,Delhi,3,2174.67
CUS001175,Pune,7,1806.02
CUS001176,Tumkur,6,1060.27
CUS001177,Tumkur,8,1968.42
CUS001178,Pune,12,2568.07
CUS001179,Chennai,2,817.63
CUS001180,Mumbai,6,1630.01
CUS001181,Mysore,4,2390.71
CUS001182,Pune,8,1476.87
CUS001183,Bangalore,14,2783.26
CUS001184,Pune,8,1193.88
CUS001185,Bangalore,2,1112.0
CUS001186,Delhi,7,1881.43
CUS001187,Mysore,3,1493.96
CUS001188,Mumbai,10,2617.73
CUS001189,Pune,9,1668.18
CUS001190,Pune,10,1278.84
CUS001191,Pune,12,1626.77
CUS001192,Hyderabad,11,1198.76
CUS001193,Mysore,13,1714.95
CUS001194,Pune,7,2328.33
CUS001195,Bangalore,7,1363.45
CUS001196,Mumbai,11,1482.26
CUS001197,Tumkur,7,1762.05
CUS001198,Delhi,14,1206.48
CUS001199,Mumbai,6,2109.3
CUS001200,Mysore,6,3088.71
CUS001201,Pune,7,1052.57
CUS001202,Mysore,10,1526.4
CUS001203,Chennai,7,1548.25
CUS001204,Pune,10,1372.84
CUS001205,Pune,10,725.67
CUS001206,Mysore,10,2984.34
CUS001207,Pune,5,1332.03
CUS001208,Hyderabad,10,1603.01
CUS001209,Mumbai,6,3170.72
CUS001210,Chennai,13,2536.39
CUS001211,Mumbai,5,1985.36
CUS001212,Tumkur,10,2195.6
CUS001213,Mysore,4,705.22
CUS001214,Mysore,10,844.04
CUS001215,Chennai,11,1484.64
CUS001216,Mumbai,5,899.9
CUS001217,Mumbai,11,3753.76
CUS001218,Tumkur,9,1810.27
CUS001219,Chennai,9,3871.77
CUS001220,Mysore,6,1635.63
CUS001221,Tumkur,8,2029.27
CUS001222,Hyderabad,10,4481.84
CUS001223,Chennai,12,1581.0
CUS001224,Tumkur,6,2160.98
CUS001225,Tumkur,11,1956.03
CUS001226,Mysore,9,2946.15
CUS001227,Tumkur,4,2604.84
CUS001228,Delhi,5,1501.71
CUS001229,Delhi,9,1954.38
CUS001230,Delhi,9,1042.27
CUS001231,Mumbai,6,1313.44
CUS001232,Mumbai,6,1672.14
CUS001233,Tumkur,9,1477.71
CUS001234,Delhi,9,2727.17
CUS001235,Mysore,5,1398.85
CUS001236,Delhi,7,1395.51
CUS001237,Delhi,5,2022.16
CUS001238,Hyderabad,13,1184.27
CUS001239,Hyderabad,8,765.5
CUS001240,Bangalore,8,3051.77
CUS001241,Mumbai,9,4330.31
CUS001242,Mysore,12,645.55
CUS001243,Hyderabad,6,3599.11
CUS001244,Delhi,10,2647.59
CUS001245,Delhi,9,1089.7
CUS001246,Bangalore,7,749.96
CUS001247,Bangalore,4,1295.55
CUS001248,Mumbai,9,2748.62
CUS001249,Hyderabad,5,2672.75
CUS001250,Mysore,10,2749.77
CUS001251,Mysore,11,2729.06
CUS001252,Pune,7,2901.02
CUS001253,Delhi,5,1588.25
CUS001254,Bangalore,11,1924.06
CUS001255,Delhi,10,1521.26
CUS001256,Chennai,4,1625.77
CUS001257,Mumbai,7,2163.45
CUS001258,Delhi,11,1075.03
CUS001259,Tumkur,9,3651.25
CUS001260,Bangalore,5,1998.93
CUS001261,Delhi,11,2258.14
CUS001262,Mysore,7,2246.03
CUS001263,Mumbai,1,2290.23
CUS001264,Mysore,7,463.48
CUS001265,Tumkur,6,2472.49
CUS001266,Bangalore,7,2032.52
CUS001267,Chennai,9,2444.14
CUS001268,Delhi,10,1348.56
CUS001269,Delhi,11,2613.33
CUS001270,Tumkur,5,2463.73
CUS001271,Mumbai,11,1529.5
CUS001272,Mumbai,12,2399.02
CUS001273,Hyderabad,7,1711.9
CUS001274,Pune,12,2530.42
CUS001275,Pune,4,1201.59
CUS001276,Mumbai,8,2822.02
CUS001277,Bangalore,6,1464.82
CUS001278,Mumbai,10,855.11
CUS001279,Mysore,7,1454.1
CUS001280,Mumbai,8,1778.57
CUS001281,Mysore,4,1504.91
CUS001282,Pune,15,1487.42
CUS001283,Hyderabad,4,1068.74
CUS001284,Hyderabad,7,716.31
CUS001285,Tumkur,13,815.62
CUS001286,Mumbai,5,2456.17
CUS001287,Mysore,17,1752.64
CUS001288,Tumkur,3,951.33
CUS001289,Mumbai,6,1443.22
CUS001290,Hyderabad,9,664.57
CUS001291,Pune,7,1509.28
CUS001292,Tumkur,3,1922.24
CUS001293,Mysore,8,1214.1
CUS001294,Hyderabad,8,865.63
CUS001295,Pune,2,1918.37
CUS001296,Mumbai,5,1026.65
CUS001297,Tumkur,10,1578.35
CUS001298,Mysore,3,709.91
CUS001299,Pune,13,1058.56
CUS001300,Mumbai,6,1388.77
CUS001301,Bangalore,7,689.7
CUS001302,Mumbai,11,1489.84
CUS001303,Hyderabad,4,2306.23
CUS001304,Tumkur,8,1995.51
CUS001305,Chennai,9,1447.23
CUS001306,Mumbai,6,1589.71
CUS001307,Delhi,8,3959.37
CUS001308,Chennai,8,2628.69
CUS001309,Chennai,9,1049.48
CUS001310,Tumkur,10,1284.18
CUS001311,Tumkur,9,2988.66
CUS001312,Mysore,8,1760.92
CUS001313,Hyderabad,10,3043.91
CUS001314,Mysore,6,1444.5
CUS001315,Bangalore,8,1075.26
CUS001316,Mumbai,10,1171.29
CUS001317,Tumkur,8,2320.85
CUS001318,Pune,7,1257.31
CUS001319,Tumkur,6,1417.17
CUS001320,Tumkur,7,596.57
CUS001321,Tumkur,4,2394.0
CUS001322,Tumkur,9,1431.43
CUS001323,Delhi,13,3311.02
CUS001324,Bangalore,7,2077.98
CUS001325,Pune,9,1436.26
CUS001326,Mumbai,6,2436.42
CUS001327,Chennai,5,1219.43
CUS001328,Delhi,11,2024.64
CUS001329,Hyderabad,7,3648.82
CUS001330,Delhi,10,2043.91
CUS001331,Chennai,9,787.4
CUS001332,Chennai,9,855.35
CUS001333,Hyderabad,10,1464.48
CUS001334,Delhi,5,3415.57
CUS001335,Chennai,9,1850.31
CUS001336,Mumbai,8,2629.29
CUS001337,Delhi,5,1231.68
CUS001338,Delhi,9,1235.43
CUS001339,Hyderabad,4,3843.56
CUS001340,Pune,8,1096.48
CUS001341,Pune,2,701.14
CUS001342,Tumkur,8,1669.0
CUS001343,Chennai,10,2690.22
CUS001344,Tumkur,8,4930.54
CUS001345,Hyderabad,8,3984.51
CUS001346,Bangalore,7,2859.16
CUS001347,Delhi,11,1361.16
CUS001348,Mumbai,7,2336.18
CUS001349,Mysore,7,1804.25
CUS001350,Mysore,8,4241.54
CUS001351,Hyderabad,6,4116.17
CUS001352,Mysore,9,1607.47
CUS001353,Tumkur,9,3411.97
CUS001354,Hyderabad,6,3454.74
CUS001355,Delhi,7,1543.98
CUS001356,Tumkur,8,1787.4
CUS001357,Pune,12,1112.25
CUS001358,Mysore,7,1155.62
CUS001359,Chennai,12,849.57
CUS001360,Delhi,3,1281.91
CUS001361,Mumbai,7,1378.14
CUS001362,Bangalore,6,1276.06
CUS001363,Pune,11,733.96
CUS001364,Bangalore,6,1899.58
CUS001365,Pune,6,1871.16
CUS001366,Mumbai,10,3075.11
CUS001367,Chennai,10,5155.63
CUS001368,Pune,4,1437.73
CUS001369,Mysore,11,2633.95
CUS001370,Mumbai,9,1347.42
CUS001371,Chennai,10,1980.9
CUS001372,Bangalore,2,1030.5
CUS001373,Mumbai,10,1416.11
CUS001374,Mysore,12,1582.99
CUS001375,Mumbai,7,2648.03
CUS001376,Tumkur,12,2867.63
CUS001377,Tumkur,7,1316.86
CUS001378,Bangalore,4,1510.23
CUS001379,Hyderabad,7,1647.0
CUS001380,Delhi,13,5353.99
CUS001381,Tumkur,8,1653.77
CUS001382,Delhi,9,1163.55
CUS001383,Delhi,5,3939.05
CUS001384,Bangalore,16,1073.47
CUS001385,Mysore,7,2538.36
CUS001386,Bangalore,8,708.09
CUS001387,Hyderabad,16,822.09
CUS001388,Chennai,8,2202.57
CUS001389,Tumkur,5,3595.82
CUS001390,Pune,5,1023.7
CUS001391,Mysore,7,692.53
CUS001392,Hyderabad,8,2785.74
CUS001393,Chennai,9,1508.91
CUS001394,Hyderabad,7,1977.0
CUS001395,Mysore,8,2641.42
CUS001396,Bangalore,8,1500.08
CUS001397,Chennai,5,2306.35
CUS001398,Pune,10,4182.31
CUS001399,Delhi,6,1740.38
CUS001400,Mysore,7,787.77
CUS001401,Mysore,1,2103.77
CUS001402,Delhi,13,1346.71
CUS001403,Bangalore,9,2012.7
CUS001404,Chennai,7,1722.97
CUS001405,Tumkur,7,1371.11
CUS001406,Hyderabad,10,1357.16
CUS001407,Pune,6,2576.36
CUS001408,Bangalore,4,2664.68
CUS001409,Mumbai,6,1309.7
CUS001410,Chennai,7,1255.49
CUS001411,Pune,3,3257.14
CUS001412,Tumkur,7,4523.62
CUS001413,Mysore,8,1539.43
CUS001414,Mumbai,6,1567.24
CUS001415,Mysore,5,2845.21
CUS001416,Bangalore,15,2214.82
CUS001417,Pune,10,1874.45
CUS001418,Delhi,5,5752.36
CUS001419,Bangalore,4,1912.16
CUS001420,Pune,14,1438.92
CUS001421,Mumbai,6,1614.32
CUS001422,Hyderabad,9,2501.32
CUS001423,Bangalore,11,2766.92
CUS001424,Mumbai,9,2640.31
CUS001425,Mysore,10,1573.71
CUS001426,Mumbai,5,1840.21
CUS001427,Chennai,8,1311.51
CUS001428,Mysore,5,656.36
CUS001429,Mumbai,9,343.59
CUS001430,Tumkur,12,1346.0
CUS001431,Bangalore,8,2923.53
CUS001432,Mumbai,8,783.25
CUS001433,Mumbai,8,1601.4
CUS001434,Tumkur,12,1922.47
CUS001435,Delhi,6,549.29
CUS001436,Delhi,12,1042.46
CUS001437,Tumkur,7,2211.96
CUS001438,Tumkur,14,2333.58
CUS001439,Mysore,10,2763.54
CUS001440,Delhi,12,4032.13
CUS001441,Bangalore,14,1033.62
CUS001442,Hyderabad,9,1910.09
CUS001443,Chennai,6,1345.37
CUS001444,Bangalore,10,2130.99
CUS001445,Chennai,6,5805.19
CUS001446,Bangalore,7,3456.33
CUS001447,Mumbai,9,952.66
CUS001448,Hyderabad,11,1243.39
CUS001449,Pune,9,5370.41
CUS001450,Delhi,8,725.97
CUS001451,Hyderabad,5,2589.7
CUS001452,Bangalore,9,1669.15
CUS001453,Chennai,9,2615.47
CUS001454,Hyderabad,9,2760.38
CUS001455,Mumbai,8,2755.59
CUS001456,Bangalore,10,1381.1
CUS001457,Mumbai,2,1040.99
CUS001458,Hyderabad,11,1119.95
CUS001459,Mysore,7,2445.16
CUS001460,Mumbai,14,2475.11
CUS001461,Pune,7,939.08
CUS001462,Pune,8,1522.95
CUS001463,Delhi,10,1154.66
CUS001464,Pune,5,1745.22
CUS001465,Mumbai,4,2797.64
CUS001466,Tumkur,4,2451.59
CUS001467,Delhi,13,1978.4
CUS001468,Delhi,6,1722.59
CUS001469,Mumbai,8,1154.71
CUS001470,Hyderabad,6,1492.65
CUS001471,Mysore,12,1509.51
CUS001472,Pune,7,3748.2
CUS001473,Mysore,11,2584.12
CUS001474,Pune,8,3205.85
CUS001475,Tumkur,7,2245.29
CUS001476,Hyderabad,8,810.89
CUS001477,Mumbai,7,1511.05
CUS001478,Mysore,10,2564.05
CUS001479,Mysore,6,1049.6
CUS001480,Mumbai,9,2050.71
CUS001481,Hyderabad,4,1640.25
CUS001482,Hyderabad,4,1552.07
CUS001483,Delhi,7,1340.34
CUS001484,Pune,6,1617.42
CUS001485,Tumkur,9,2372.33
CUS001486,Delhi,4,732.31
CUS001487,Mumbai,10,2409.54
CUS001488,Delhi,6,1409.96
CUS001489,Bangalore,10,1498.22
CUS001490,Mumbai,8,2060.27
CUS001491,Pune,13,1289.39
CUS001492,Hyderabad,5,690.37
CUS001493,Bangalore,8,990.95
CUS001494,Mysore,6,1102.12
CUS001495,Pune,8,1297.68
CUS001496,Mumbai,11,909.07
CUS001497,Tumkur,5,6457.69
CUS001498,Bangalore,8,4256.29
CUS001499,Tumkur,6,1743.39
CUS001500,Delhi,5,2749.04
CUS001501,Bangalore,9,1825.3
CUS001502,Tumkur,13,1393.22
CUS001503,Mysore,4,808.39
CUS001504,Chennai,17,3403.32
CUS001505,Mumbai,12,1336.73
CUS001506,Mumbai,7,2017.48
CUS001507,Pune,5,2571.89
CUS001508,Bangalore,7,2710.18
CUS001509,Tumkur,6,1614.3
CUS001510,Delhi,4,761.31
CUS001511,Mumbai,6,5487.57
CUS001512,Mumbai,9,1656.68
CUS001513,Delhi,4,2279.84
CUS001514,Mysore,9,1008.53
CUS001515,Tumkur,6,1376.32
CUS001516,Mumbai,12,2768.73
CUS001517,Pune,10,1457.56
CUS001518,Mumbai,8,519.74
CUS001519,Hyderabad,9,1740.71
CUS001520,Chennai,9,1882.13
CUS001521,Mysore,7,2218.54
CUS001522,Bangalore,11,1461.24
